1.626	0.000	9.867
1.564	0.000	9.877
1.502	0.000	9.887
1.440	0.000	9.896
1.378	0.000	9.905
1.316	0.000	9.913
1.253	0.000	9.921
1.191	0.000	9.929
1.129	0.000	9.936
1.066	0.000	9.943
1.004	0.000	9.950
0.941	0.000	9.956
0.879	0.000	9.961
0.816	0.000	9.967
0.753	0.000	9.972
0.691	0.000	9.976
0.628	0.000	9.980
0.565	0.000	9.984
0.502	0.000	9.987
0.440	0.000	9.990
0.377	0.000	9.993
0.314	0.000	9.995
0.251	0.000	9.997
0.188	0.000	9.998
0.126	0.000	9.999
0.063	0.000	10.000
0.000	0.000	10.000
-0.063	0.000	10.000
-0.126	0.000	9.999
-0.188	0.000	9.998
-0.251	0.000	9.997
-0.314	0.000	9.995
-0.377	0.000	9.993
-0.440	0.000	9.990
-0.502	0.000	9.987
-0.565	0.000	9.984
-0.628	0.000	9.980
-0.691	0.000	9.976
-0.753	0.000	9.972
-0.816	0.000	9.967
-0.879	0.000	9.961
-0.941	0.000	9.956
-1.004	0.000	9.950
-1.066	0.000	9.943
-1.129	0.000	9.936
-1.191	0.000	9.929
-1.253	0.000	9.921
-1.316	0.000	9.913
-1.378	0.000	9.905
-1.440	0.000	9.896
-1.502	0.000	9.887
-1.564	0.000	9.877
-1.626	0.000	9.867
-1.688	0.000	9.856
-1.750	0.000	9.846
-1.812	0.000	9.834
-1.874	0.000	9.823
-1.935	0.000	9.811
-1.997	0.000	9.799
-2.059	0.000	9.786
-2.120	0.000	9.773
-2.181	0.000	9.759
-2.243	0.000	9.745
-2.304	0.000	9.731
-2.365	0.000	9.716
-2.426	0.000	9.701
-2.487	0.000	9.686
-2.548	0.000	9.670
-2.608	0.000	9.654
-2.669	0.000	9.637
-2.730	0.000	9.620
-2.790	0.000	9.603
-2.850	0.000	9.585
-2.910	0.000	9.567
-2.970	0.000	9.549
-3.030	0.000	9.530
-3.090	0.000	9.511
-3.150	0.000	9.491
-3.209	0.000	9.471
-3.269	0.000	9.451
-3.328	0.000	9.430
-3.387	0.000	9.409
-3.446	0.000	9.387
-3.505	0.000	9.365
-3.564	0.000	9.343
-3.623	0.000	9.321
-3.681	0.000	9.298
-3.740	0.000	9.274
-3.798	0.000	9.251
-3.856	0.000	9.227
-3.914	0.000	9.202
-3.971	0.000	9.178
-4.029	0.000	9.152
-4.086	0.000	9.127
-4.144	0.000	9.101
-4.201	0.000	9.075
-4.258	0.000	9.048
-4.315	0.000	9.021
-4.371	0.000	8.994
-4.428	0.000	8.966
-4.484	0.000	8.938
-4.540	0.000	8.910
-4.596	0.000	8.881
-4.652	0.000	8.852
-4.707	0.000	8.823
-4.762	0.000	8.793
-4.818	0.000	8.763
-4.873	0.000	8.733
-4.927	0.000	8.702
-4.982	0.000	8.671
-5.036	0.000	8.639
-5.090	0.000	8.607
-5.144	0.000	8.575
-5.198	0.000	8.543
-5.252	0.000	8.510
-5.305	0.000	8.477
-5.358	0.000	8.443
-5.411	0.000	8.409
-5.464	0.000	8.375
-5.516	0.000	8.341
-5.569	0.000	8.306
-5.621	0.000	8.271
-5.673	0.000	8.235
-5.724	0.000	8.200
-5.776	0.000	8.163
-5.827	0.000	8.127
-5.878	0.000	8.090
-5.929	0.000	8.053
-5.979	0.000	8.016
-6.029	0.000	7.978
-6.079	0.000	7.940
-6.129	0.000	7.902
-6.179	0.000	7.863
-6.228	0.000	7.824
-6.277	0.000	7.785
-6.326	0.000	7.745
-6.374	0.000	7.705
-6.423	0.000	7.665
-6.471	0.000	7.624
-6.518	0.000	7.584
-6.566	0.000	7.543
-6.613	0.000	7.501
-6.660	0.000	7.459
-6.707	0.000	7.417
-6.753	0.000	7.375
-6.800	0.000	7.333
-6.845	0.000	7.290
-6.891	0.000	7.247
-6.937	0.000	7.203
-6.982	0.000	7.159
-7.026	0.000	7.115
-7.071	0.000	7.071
-7.115	0.000	7.026
-7.159	0.000	6.982
-7.203	0.000	6.937
-7.247	0.000	6.891
-7.290	0.000	6.845
-7.333	0.000	6.800
-7.375	0.000	6.753
-7.417	0.000	6.707
-7.459	0.000	6.660
-7.501	0.000	6.613
-7.543	0.000	6.566
-7.584	0.000	6.518
-7.624	0.000	6.471
-7.665	0.000	6.423
-7.705	0.000	6.374
-7.745	0.000	6.326
-7.785	0.000	6.277
-7.824	0.000	6.228
-7.863	0.000	6.179
-7.902	0.000	6.129
-7.940	0.000	6.079
-7.978	0.000	6.029
-8.016	0.000	5.979
-8.053	0.000	5.929
-8.090	0.000	5.878
-8.127	0.000	5.827
-8.163	0.000	5.776
-8.200	0.000	5.724
-8.235	0.000	5.673
-8.271	0.000	5.621
-8.306	0.000	5.569
-8.341	0.000	5.516
-8.375	0.000	5.464
-8.409	0.000	5.411
-8.443	0.000	5.358
-8.477	0.000	5.305
-8.510	0.000	5.252
-8.543	0.000	5.198
-8.575	0.000	5.144
-8.607	0.000	5.090
-8.639	0.000	5.036
-8.671	0.000	4.982
-8.702	0.000	4.927
-8.733	0.000	4.873
-8.763	0.000	4.818
-8.793	0.000	4.762
-8.823	0.000	4.707
-8.852	0.000	4.652
-8.881	0.000	4.596
-8.910	0.000	4.540
-8.938	0.000	4.484
-8.966	0.000	4.428
-8.994	0.000	4.371
-9.021	0.000	4.315
-9.048	0.000	4.258
-9.075	0.000	4.201
-9.101	0.000	4.144
-9.127	0.000	4.086
-9.152	0.000	4.029
-9.178	0.000	3.971
-9.202	0.000	3.914
-9.227	0.000	3.856
-9.251	0.000	3.798
-9.274	0.000	3.740
-9.298	0.000	3.681
-9.321	0.000	3.623
-9.343	0.000	3.564
-9.365	0.000	3.505
-9.387	0.000	3.446
-9.409	0.000	3.387
-9.430	0.000	3.328
-9.451	0.000	3.269
-9.471	0.000	3.209
-9.491	0.000	3.150
-9.511	0.000	3.090
-9.530	0.000	3.030
-9.549	0.000	2.970
-9.567	0.000	2.910
-9.585	0.000	2.850
-9.603	0.000	2.790
-9.620	0.000	2.730
-9.637	0.000	2.669
-9.654	0.000	2.608
-9.670	0.000	2.548
-9.686	0.000	2.487
-9.701	0.000	2.426
-9.716	0.000	2.365
-9.731	0.000	2.304
-9.745	0.000	2.243
-9.759	0.000	2.181
-9.773	0.000	2.120
-9.786	0.000	2.059
-9.799	0.000	1.997
-9.811	0.000	1.935
-9.823	0.000	1.874
-9.834	0.000	1.812
-9.846	0.000	1.750
-9.856	0.000	1.688
-9.867	0.000	1.626
-9.877	0.000	1.564
-9.887	0.000	1.502
-9.896	0.000	1.440
-9.905	0.000	1.378
-9.913	0.000	1.316
-9.921	0.000	1.253
-9.929	0.000	1.191
-9.936	0.000	1.129
-9.943	0.000	1.066
-9.950	0.000	1.004
-9.956	0.000	0.941
-9.961	0.000	0.879
-9.967	0.000	0.816
-9.972	0.000	0.753
-9.976	0.000	0.691
-9.980	0.000	0.628
-9.984	0.000	0.565
-9.987	0.000	0.502
-9.990	0.000	0.440
-9.993	0.000	0.377
-9.995	0.000	0.314
-9.997	0.000	0.251
-9.998	0.000	0.188
-9.999	0.000	0.126
-10.000	0.000	0.063
-10.000	0.000	0.000
-10.000	-0.000	-0.063
-9.999	-0.000	-0.126
-9.998	-0.000	-0.188
-9.997	-0.000	-0.251
-9.995	-0.000	-0.314
-9.993	-0.000	-0.377
-9.990	-0.000	-0.440
-9.987	-0.000	-0.502
-9.984	-0.000	-0.565
-9.980	-0.000	-0.628
-9.976	-0.000	-0.691
-9.972	-0.000	-0.753
-9.967	-0.000	-0.816
-9.961	-0.000	-0.879
-9.956	-0.000	-0.941
-9.950	-0.000	-1.004
-9.943	-0.000	-1.066
-9.936	-0.000	-1.129
-9.929	-0.000	-1.191
-9.921	-0.000	-1.253
-9.913	-0.000	-1.316
-9.905	-0.000	-1.378
-9.896	-0.000	-1.440
-9.887	-0.000	-1.502
-9.877	-0.000	-1.564
-9.867	-0.000	-1.626
-9.856	-0.000	-1.688
-9.846	-0.000	-1.750
-9.834	-0.000	-1.812
-9.823	-0.000	-1.874
-9.811	-0.000	-1.935
-9.799	-0.000	-1.997
-9.786	-0.000	-2.059
-9.773	-0.000	-2.120
-9.759	-0.000	-2.181
-9.745	-0.000	-2.243
-9.731	-0.000	-2.304
-9.716	-0.000	-2.365
-9.701	-0.000	-2.426
-9.686	-0.000	-2.487
-9.670	-0.000	-2.548
-9.654	-0.000	-2.608
-9.637	-0.000	-2.669
-9.620	-0.000	-2.730
-9.603	-0.000	-2.790
-9.585	-0.000	-2.850
-9.567	-0.000	-2.910
-9.549	-0.000	-2.970
-9.530	-0.000	-3.030
-9.511	-0.000	-3.090
-9.491	-0.000	-3.150
-9.471	-0.000	-3.209
-9.451	-0.000	-3.269
-9.430	-0.000	-3.328
-9.409	-0.000	-3.387
-9.387	-0.000	-3.446
-9.365	-0.000	-3.505
-9.343	-0.000	-3.564
-9.321	-0.000	-3.623
-9.298	-0.000	-3.681
-9.274	-0.000	-3.740
-9.251	-0.000	-3.798
-9.227	-0.000	-3.856
-9.202	-0.000	-3.914
-9.178	-0.000	-3.971
-9.152	-0.000	-4.029
-9.127	-0.000	-4.086
-9.101	-0.000	-4.144
-9.075	-0.000	-4.201
-9.048	-0.000	-4.258
-9.021	-0.000	-4.315
-8.994	-0.000	-4.371
-8.966	-0.000	-4.428
-8.938	-0.000	-4.484
-8.910	-0.000	-4.540
-8.881	-0.000	-4.596
-8.852	-0.000	-4.652
-8.823	-0.000	-4.707
-8.793	-0.000	-4.762
-8.763	-0.000	-4.818
-8.733	-0.000	-4.873
-8.702	-0.000	-4.927
-8.671	-0.000	-4.982
-8.639	-0.000	-5.036
-8.607	-0.000	-5.090
-8.575	-0.000	-5.144
-8.543	-0.000	-5.198
-8.510	-0.000	-5.252
-8.477	-0.000	-5.305
-8.443	-0.000	-5.358
-8.409	-0.000	-5.411
-8.375	-0.000	-5.464
-8.341	-0.000	-5.516
-8.306	-0.000	-5.569
-8.271	-0.000	-5.621
-8.235	-0.000	-5.673
-8.200	-0.000	-5.724
-8.163	-0.000	-5.776
-8.127	-0.000	-5.827
-8.090	-0.000	-5.878
-8.053	-0.000	-5.929
-8.016	-0.000	-5.979
-7.978	-0.000	-6.029
-7.940	-0.000	-6.079
-7.902	-0.000	-6.129
-7.863	-0.000	-6.179
-7.824	-0.000	-6.228
-7.785	-0.000	-6.277
-7.745	-0.000	-6.326
-7.705	-0.000	-6.374
-7.665	-0.000	-6.423
-7.624	-0.000	-6.471
-7.584	-0.000	-6.518
-7.543	-0.000	-6.566
-7.501	-0.000	-6.613
-7.459	-0.000	-6.660
-7.417	-0.000	-6.707
-7.375	-0.000	-6.753
-7.333	-0.000	-6.800
-7.290	-0.000	-6.845
-7.247	-0.000	-6.891
-7.203	-0.000	-6.937
-7.159	-0.000	-6.982
-7.115	-0.000	-7.026
-7.071	-0.000	-7.071
-7.026	-0.000	-7.115
-6.982	-0.000	-7.159
-6.937	-0.000	-7.203
-6.891	-0.000	-7.247
-6.845	-0.000	-7.290
-6.800	-0.000	-7.333
-6.753	-0.000	-7.375
-6.707	-0.000	-7.417
-6.660	-0.000	-7.459
-6.613	-0.000	-7.501
-6.566	-0.000	-7.543
-6.518	-0.000	-7.584
-6.471	-0.000	-7.624
-6.423	-0.000	-7.665
-6.374	-0.000	-7.705
-6.326	-0.000	-7.745
-6.277	-0.000	-7.785
-6.228	-0.000	-7.824
-6.179	-0.000	-7.863
-6.129	-0.000	-7.902
-6.079	-0.000	-7.940
-6.029	-0.000	-7.978
-5.979	-0.000	-8.016
-5.929	-0.000	-8.053
-5.878	-0.000	-8.090
-5.827	-0.000	-8.127
-5.776	-0.000	-8.163
-5.724	-0.000	-8.200
-5.673	-0.000	-8.235
-5.621	-0.000	-8.271
-5.569	-0.000	-8.306
-5.516	-0.000	-8.341
-5.464	-0.000	-8.375
-5.411	-0.000	-8.409
-5.358	-0.000	-8.443
-5.305	-0.000	-8.477
-5.252	-0.000	-8.510
-5.198	-0.000	-8.543
-5.144	-0.000	-8.575
-5.090	-0.000	-8.607
-5.036	-0.000	-8.639
-4.982	-0.000	-8.671
-4.927	-0.000	-8.702
-4.873	-0.000	-8.733
-4.818	-0.000	-8.763
-4.762	-0.000	-8.793
-4.707	-0.000	-8.823
-4.652	-0.000	-8.852
-4.596	-0.000	-8.881
-4.540	-0.000	-8.910
-4.484	-0.000	-8.938
-4.428	-0.000	-8.966
-4.371	-0.000	-8.994
-4.315	-0.000	-9.021
-4.258	-0.000	-9.048
-4.201	-0.000	-9.075
-4.144	-0.000	-9.101
-4.086	-0.000	-9.127
-4.029	-0.000	-9.152
-3.971	-0.000	-9.178
-3.914	-0.000	-9.202
-3.856	-0.000	-9.227
-3.798	-0.000	-9.251
-3.740	-0.000	-9.274
-3.681	-0.000	-9.298
-3.623	-0.000	-9.321
-3.564	-0.000	-9.343
-3.505	-0.000	-9.365
-3.446	-0.000	-9.387
-3.387	-0.000	-9.409
-3.328	-0.000	-9.430
-3.269	-0.000	-9.451
-3.209	-0.000	-9.471
-3.150	-0.000	-9.491
-3.090	-0.000	-9.511
-3.030	-0.000	-9.530
-2.970	-0.000	-9.549
-2.910	-0.000	-9.567
-2.850	-0.000	-9.585
-2.790	-0.000	-9.603
-2.730	-0.000	-9.620
-2.669	-0.000	-9.637
-2.608	-0.000	-9.654
-2.548	-0.000	-9.670
-2.487	-0.000	-9.686
-2.426	-0.000	-9.701
-2.365	-0.000	-9.716
-2.304	-0.000	-9.731
-2.243	-0.000	-9.745
-2.181	-0.000	-9.759
-2.120	-0.000	-9.773
-2.059	-0.000	-9.786
-1.997	-0.000	-9.799
-1.935	-0.000	-9.811
-1.874	-0.000	-9.823
-1.812	-0.000	-9.834
-1.750	-0.000	-9.846
-1.688	-0.000	-9.856
-1.626	-0.000	-9.867
-1.564	-0.000	-9.877
-1.502	-0.000	-9.887
-1.440	-0.000	-9.896
-1.378	-0.000	-9.905
-1.316	-0.000	-9.913
-1.253	-0.000	-9.921
-1.191	-0.000	-9.929
-1.129	-0.000	-9.936
-1.066	-0.000	-9.943
-1.004	-0.000	-9.950
-0.941	-0.000	-9.956
-0.879	-0.000	-9.961
-0.816	-0.000	-9.967
-0.753	-0.000	-9.972
-0.691	-0.000	-9.976
-0.628	-0.000	-9.980
-0.565	-0.000	-9.984
-0.502	-0.000	-9.987
-0.440	-0.000	-9.990
-0.377	-0.000	-9.993
-0.314	-0.000	-9.995
-0.251	-0.000	-9.997
-0.188	-0.000	-9.998
-0.126	-0.000	-9.999
-0.063	-0.000	-10.000
-0.000	-0.000	-10.000
0.063	-0.000	-10.000
0.126	-0.000	-9.999
0.188	-0.000	-9.998
0.251	-0.000	-9.997
0.314	-0.000	-9.995
0.377	-0.000	-9.993
0.440	-0.000	-9.990
0.502	-0.000	-9.987
0.565	-0.000	-9.984
0.628	-0.000	-9.980
0.691	-0.000	-9.976
0.753	-0.000	-9.972
0.816	-0.000	-9.967
0.879	-0.000	-9.961
0.941	-0.000	-9.956
1.004	-0.000	-9.950
1.066	-0.000	-9.943
1.129	-0.000	-9.936
1.191	-0.000	-9.929
1.253	-0.000	-9.921
1.316	-0.000	-9.913
1.378	-0.000	-9.905
1.440	-0.000	-9.896
1.502	-0.000	-9.887
1.564	-0.000	-9.877
1.626	-0.000	-9.867
1.688	-0.000	-9.856
1.750	-0.000	-9.846
1.812	-0.000	-9.834
1.874	-0.000	-9.823
1.935	-0.000	-9.811
1.997	-0.000	-9.799
2.059	-0.000	-9.786
2.120	-0.000	-9.773
2.181	-0.000	-9.759
2.243	-0.000	-9.745
2.304	-0.000	-9.731
2.365	-0.000	-9.716
2.426	-0.000	-9.701
2.487	-0.000	-9.686
2.548	-0.000	-9.670
2.608	-0.000	-9.654
2.669	-0.000	-9.637
2.730	-0.000	-9.620
2.790	-0.000	-9.603
2.850	-0.000	-9.585
2.910	-0.000	-9.567
2.970	-0.000	-9.549
3.030	-0.000	-9.530
3.090	-0.000	-9.511
3.150	-0.000	-9.491
3.209	-0.000	-9.471
3.269	-0.000	-9.451
3.328	-0.000	-9.430
3.387	-0.000	-9.409
3.446	-0.000	-9.387
3.505	-0.000	-9.365
3.564	-0.000	-9.343
3.623	-0.000	-9.321
3.681	-0.000	-9.298
3.740	-0.000	-9.274
3.798	-0.000	-9.251
3.856	-0.000	-9.227
3.914	-0.000	-9.202
3.971	-0.000	-9.178
4.029	-0.000	-9.152
4.086	-0.000	-9.127
4.144	-0.000	-9.101
4.201	-0.000	-9.075
4.258	-0.000	-9.048
4.315	-0.000	-9.021
4.371	-0.000	-8.994
4.428	-0.000	-8.966
4.484	-0.000	-8.938
4.540	-0.000	-8.910
4.596	-0.000	-8.881
4.652	-0.000	-8.852
4.707	-0.000	-8.823
4.762	-0.000	-8.793
4.818	-0.000	-8.763
4.873	-0.000	-8.733
4.927	-0.000	-8.702
4.982	-0.000	-8.671
5.036	-0.000	-8.639
5.090	-0.000	-8.607
5.144	-0.000	-8.575
5.198	-0.000	-8.543
5.252	-0.000	-8.510
5.305	-0.000	-8.477
5.358	-0.000	-8.443
5.411	-0.000	-8.409
5.464	-0.000	-8.375
5.516	-0.000	-8.341
5.569	-0.000	-8.306
5.621	-0.000	-8.271
5.673	-0.000	-8.235
5.724	-0.000	-8.200
5.776	-0.000	-8.163
5.827	-0.000	-8.127
5.878	-0.000	-8.090
5.929	-0.000	-8.053
5.979	-0.000	-8.016
6.029	-0.000	-7.978
6.079	-0.000	-7.940
6.129	-0.000	-7.902
6.179	-0.000	-7.863
6.228	-0.000	-7.824
6.277	-0.000	-7.785
6.326	-0.000	-7.745
6.374	-0.000	-7.705
6.423	-0.000	-7.665
6.471	-0.000	-7.624
6.518	-0.000	-7.584
6.566	-0.000	-7.543
6.613	-0.000	-7.501
6.660	-0.000	-7.459
6.707	-0.000	-7.417
6.753	-0.000	-7.375
6.800	-0.000	-7.333
6.845	-0.000	-7.290
6.891	-0.000	-7.247
6.937	-0.000	-7.203
6.982	-0.000	-7.159
7.026	-0.000	-7.115
7.071	-0.000	-7.071
7.115	-0.000	-7.026
7.159	-0.000	-6.982
7.203	-0.000	-6.937
7.247	-0.000	-6.891
7.290	-0.000	-6.845
7.333	-0.000	-6.800
7.375	-0.000	-6.753
7.417	-0.000	-6.707
7.459	-0.000	-6.660
7.501	-0.000	-6.613
7.543	-0.000	-6.566
7.584	-0.000	-6.518
7.624	-0.000	-6.471
7.665	-0.000	-6.423
7.705	-0.000	-6.374
7.745	-0.000	-6.326
7.785	-0.000	-6.277
7.824	-0.000	-6.228
7.863	-0.000	-6.179
7.902	-0.000	-6.129
7.940	-0.000	-6.079
7.978	-0.000	-6.029
8.016	-0.000	-5.979
8.053	-0.000	-5.929
8.090	-0.000	-5.878
8.127	-0.000	-5.827
8.163	-0.000	-5.776
8.200	-0.000	-5.724
8.235	-0.000	-5.673
8.271	-0.000	-5.621
8.306	-0.000	-5.569
8.341	-0.000	-5.516
8.375	-0.000	-5.464
8.409	-0.000	-5.411
8.443	-0.000	-5.358
8.477	-0.000	-5.305
8.510	-0.000	-5.252
8.543	-0.000	-5.198
8.575	-0.000	-5.144
8.607	-0.000	-5.090
8.639	-0.000	-5.036
8.671	-0.000	-4.982
8.702	-0.000	-4.927
8.733	-0.000	-4.873
8.763	-0.000	-4.818
8.793	-0.000	-4.762
8.823	-0.000	-4.707
8.852	-0.000	-4.652
8.881	-0.000	-4.596
8.910	-0.000	-4.540
8.938	-0.000	-4.484
8.966	-0.000	-4.428
8.994	-0.000	-4.371
9.021	-0.000	-4.315
9.048	-0.000	-4.258
9.075	-0.000	-4.201
9.101	-0.000	-4.144
9.127	-0.000	-4.086
9.152	-0.000	-4.029
9.178	-0.000	-3.971
9.202	-0.000	-3.914
9.227	-0.000	-3.856
9.251	-0.000	-3.798
9.274	-0.000	-3.740
9.298	-0.000	-3.681
9.321	-0.000	-3.623
9.343	-0.000	-3.564
9.365	-0.000	-3.505
9.387	-0.000	-3.446
9.409	-0.000	-3.387
9.430	-0.000	-3.328
9.451	-0.000	-3.269
9.471	-0.000	-3.209
9.491	-0.000	-3.150
9.511	-0.000	-3.090
9.530	-0.000	-3.030
9.549	-0.000	-2.970
9.567	-0.000	-2.910
9.585	-0.000	-2.850
9.603	-0.000	-2.790
9.620	-0.000	-2.730
9.637	-0.000	-2.669
9.654	-0.000	-2.608
9.670	-0.000	-2.548
9.686	-0.000	-2.487
9.701	-0.000	-2.426
9.716	-0.000	-2.365
9.731	-0.000	-2.304
9.745	-0.000	-2.243
9.759	-0.000	-2.181
9.773	-0.000	-2.120
9.786	-0.000	-2.059
9.799	-0.000	-1.997
9.811	-0.000	-1.935
9.823	-0.000	-1.874
9.834	-0.000	-1.812
9.846	-0.000	-1.750
9.856	-0.000	-1.688
9.867	-0.000	-1.626
9.877	-0.000	-1.564
9.887	-0.000	-1.502
9.896	-0.000	-1.440
9.905	-0.000	-1.378
9.913	-0.000	-1.316
9.921	-0.000	-1.253
9.929	-0.000	-1.191
9.936	-0.000	-1.129
9.943	-0.000	-1.066
9.950	-0.000	-1.004
9.956	-0.000	-0.941
9.961	-0.000	-0.879
9.967	-0.000	-0.816
9.972	-0.000	-0.753
9.976	-0.000	-0.691
9.980	-0.000	-0.628
9.984	-0.000	-0.565
9.987	-0.000	-0.502
9.990	-0.000	-0.440
9.993	-0.000	-0.377
9.995	-0.000	-0.314
9.997	-0.000	-0.251
9.998	-0.000	-0.188
9.999	-0.000	-0.126
10.000	-0.000	-0.063
10.000	-0.000	-0.000
